game_id,num_players,status,total_actions,num_matched,first_divergence_action_index,first_divergence_action_type,divergence_kind,drop_reason,first_error_msg
82565,4,perfect,827,827,,,,,
50364,6,perfect,976,976,,,,,
27817,4,perfect,865,865,,,,,
42631,4,perfect,800,800,,,,,
81863,4,perfect,809,809,,,,,
40892,4,perfect,482,482,,,,,
48554,5,perfect,750,750,,,,,
62394,5,perfect,513,513,,,,,
48398,4,dropped,0,0,,,,cross_player_buy_company,
82724,4,perfect,979,979,,,,,
67560,4,perfect,798,798,,,,,
46459,4,perfect,473,473,,,,,
82947,4,perfect,819,819,,,,,
44061,4,perfect,326,326,,,,,
51957,4,dropped,0,0,,,,illegal_share_buy,
32353,3,perfect,810,810,,,,,
55986,4,perfect,928,928,,,,,
82339,3,perfect,964,964,,,,,
65460,4,perfect,431,431,,,,,
82201,4,perfect,778,778,,,,,
51832,2,dropped,0,0,,,,mh_out_of_turn,
53967,2,perfect,768,768,,,,,
86016,4,perfect,485,485,,,,,
51169,4,perfect,722,722,,,,,
36659,4,perfect,414,414,,,,,
42627,4,perfect,740,740,,,,,
53771,6,dropped,0,0,,,,illegal_share_buy,
38964,5,perfect,727,727,,,,,
43732,4,perfect,939,939,,,,,
82200,3,perfect,447,447,,,,,
82437,3,perfect,809,809,,,,,
67686,4,perfect,565,565,,,,,
55506,5,perfect,455,455,,,,,
42064,4,dropped,0,0,,,,illegal_share_buy,
83524,4,perfect,456,456,,,,,
64935,5,perfect,908,908,,,,,
42470,4,dropped,0,0,,,,cross_player_buy_company,
61068,5,perfect,761,761,,,,,
39584,4,perfect,861,861,,,,,
65371,4,perfect,759,759,,,,,
82674,4,perfect,587,587,,,,,
31701,4,perfect,444,444,,,,,
39916,4,perfect,428,428,,,,,
59261,4,perfect,467,467,,,,,
42706,4,dropped,0,0,,,,illegal_share_buy,
43326,3,perfect,931,931,,,,,
82307,4,perfect,937,937,,,,,
44066,4,perfect,992,992,,,,,
68905,4,dropped,0,0,,,,illegal_share_buy,
27549,4,dropped,0,0,,,,illegal_share_buy,
59217,4,dropped,0,0,,,,cross_president_buy_train,
83228,5,perfect,425,425,,,,,
42710,4,perfect,581,581,,,,,
73023,4,dropped,0,0,,,,illegal_share_buy,
43771,4,perfect,871,871,,,,,
40847,4,perfect,549,549,,,,,
42601,4,perfect,414,414,,,,,
42718,4,perfect,337,337,,,,,
80502,6,dropped,0,0,,,,illegal_share_buy,
45363,4,perfect,870,870,,,,,
39177,4,perfect,943,943,,,,,
54169,5,perfect,614,614,,,,,
39124,4,dropped,0,0,,,,mh_out_of_turn,
62673,3,perfect,342,342,,,,,
76125,4,perfect,850,850,,,,,
61591,4,perfect,700,700,,,,,
39863,4,dropped,0,0,,,,cross_president_buy_train,
58785,4,perfect,968,968,,,,,
30743,4,perfect,392,392,,,,,
88744,5,perfect,395,395,,,,,
56059,6,perfect,737,737,,,,,
61630,4,perfect,730,730,,,,,
72759,5,perfect,511,511,,,,,
69414,5,perfect,795,795,,,,,
70712,4,dropped,0,0,,,,illegal_share_buy,
33579,5,perfect,814,814,,,,,
60842,4,perfect,347,347,,,,,
52521,5,perfect,394,394,,,,,
60281,5,perfect,773,773,,,,,
46028,3,dropped,0,0,,,,mis_attributed_corp_action,
41746,5,dropped,0,0,,,,illegal_share_buy,
68193,3,perfect,849,849,,,,,
51948,5,perfect,503,503,,,,,
70618,4,perfect,500,500,,,,,
82602,4,perfect,340,340,,,,,
79548,4,perfect,687,687,,,,,
81803,4,perfect,859,859,,,,,
29275,4,perfect,579,579,,,,,
60847,4,perfect,851,851,,,,,
70664,4,perfect,381,381,,,,,
70737,4,perfect,710,710,,,,,
29083,6,dropped,0,0,,,,illegal_share_buy,
42597,4,perfect,420,420,,,,,
60518,4,perfect,909,909,,,,,
57644,6,perfect,550,550,,,,,
82646,4,perfect,448,448,,,,,
54033,5,dropped,0,0,,,,illegal_share_buy,
73801,5,perfect,928,928,,,,,
72848,2,perfect,714,714,,,,,
82638,4,perfect,915,915,,,,,
52841,3,perfect,774,774,,,,,
74788,5,dropped,0,0,,,,illegal_share_buy,
79824,6,perfect,1001,1001,,,,,
30007,6,perfect,405,405,,,,,
30045,4,perfect,655,655,,,,,
70146,4,perfect,937,937,,,,,
87700,4,perfect,779,779,,,,,
68716,4,dropped,0,0,,,,illegal_share_buy,
73677,5,perfect,823,823,,,,,
54484,6,perfect,889,889,,,,,
72861,4,perfect,905,905,,,,,
85586,4,perfect,790,790,,,,,
40734,4,perfect,932,932,,,,,
55816,5,perfect,387,387,,,,,
82601,4,perfect,992,992,,,,,
70705,4,perfect,826,826,,,,,
70678,4,perfect,921,921,,,,,
42563,4,perfect,866,866,,,,,
62749,3,dropped,0,0,,,,illegal_share_buy,
80894,6,perfect,789,789,,,,,
67615,3,perfect,752,752,,,,,
48611,3,perfect,758,758,,,,,
57988,5,perfect,458,458,,,,,
54905,4,perfect,762,762,,,,,
68340,4,perfect,710,710,,,,,
70718,4,perfect,941,941,,,,,
64452,2,perfect,802,802,,,,,
82581,4,perfect,312,312,,,,,
37858,6,dropped,0,0,,,,illegal_share_buy,
40977,6,perfect,887,887,,,,,
70140,4,perfect,460,460,,,,,
79826,4,perfect,619,619,,,,,
41278,6,perfect,758,758,,,,,
38229,5,dropped,0,0,,,,illegal_share_buy,
31777,4,perfect,761,761,,,,,
58435,4,perfect,854,854,,,,,
28150,4,dropped,0,0,,,,illegal_share_buy,
42717,4,perfect,800,800,,,,,
29703,5,perfect,414,414,,,,,
66534,5,perfect,830,830,,,,,
49022,3,perfect,660,660,,,,,
44616,4,perfect,508,508,,,,,
42664,4,perfect,867,867,,,,,
82570,4,perfect,779,779,,,,,
70634,4,perfect,961,961,,,,,
53657,4,perfect,827,827,,,,,
29524,3,perfect,835,835,,,,,
57749,3,perfect,757,757,,,,,
77535,5,dropped,0,0,,,,illegal_share_buy,
82648,4,perfect,727,727,,,,,
51978,5,perfect,430,430,,,,,
28923,4,perfect,731,731,,,,,
26826,4,perfect,882,882,,,,,
75211,4,perfect,807,807,,,,,
29329,4,perfect,329,329,,,,,
37240,3,perfect,723,723,,,,,
82615,4,perfect,773,773,,,,,
70716,4,perfect,399,399,,,,,
81194,4,perfect,224,224,,,,,
60647,4,perfect,404,404,,,,,
42681,4,perfect,818,818,,,,,
83915,4,dropped,0,0,,,,illegal_share_buy,
54715,4,perfect,384,384,,,,,
36587,5,perfect,354,354,,,,,
70692,4,perfect,416,416,,,,,
60551,4,perfect,573,573,,,,,
71970,3,perfect,498,498,,,,,
62361,4,perfect,850,850,,,,,
61620,5,perfect,388,388,,,,,
48499,4,dropped,0,0,,,,illegal_share_buy,
55677,5,dropped,0,0,,,,illegal_share_buy,
82662,4,perfect,867,867,,,,,
42661,4,perfect,423,423,,,,,
38445,4,perfect,783,783,,,,,
31368,4,perfect,843,843,,,,,
76640,4,dropped,0,0,,,,illegal_share_buy,
56805,2,perfect,664,664,,,,,
62851,6,dropped,0,0,,,,illegal_share_buy,
62947,4,perfect,358,358,,,,,
85610,4,perfect,508,508,,,,,
67591,4,dropped,0,0,,,,illegal_share_buy,
41319,3,perfect,633,633,,,,,
65141,4,perfect,787,787,,,,,
74198,4,perfect,740,740,,,,,
52855,6,perfect,854,854,,,,,
58580,5,perfect,899,899,,,,,
59862,3,perfect,653,653,,,,,
26897,4,perfect,745,745,,,,,
61113,3,dropped,0,0,,,,illegal_share_buy,
64942,5,dropped,0,0,,,,illegal_share_buy,
41298,5,dropped,0,0,,,,illegal_share_buy,
75201,3,perfect,848,848,,,,,
57192,3,perfect,686,686,,,,,
72256,4,perfect,460,460,,,,,
61356,2,perfect,688,688,,,,,
74705,4,perfect,346,346,,,,,
82659,4,perfect,870,870,,,,,
82990,4,perfect,346,346,,,,,
42565,4,perfect,878,878,,,,,
48415,5,perfect,839,839,,,,,
26828,3,perfect,761,761,,,,,
37461,3,dropped,0,0,,,,illegal_share_buy,
42598,4,perfect,825,825,,,,,
82625,4,perfect,444,444,,,,,
82631,4,perfect,921,921,,,,,
42626,4,perfect,810,810,,,,,
32060,3,perfect,798,798,,,,,
41124,4,perfect,855,855,,,,,
65478,5,perfect,743,743,,,,,
60001,6,dropped,0,0,,,,illegal_share_buy,
42069,4,perfect,411,411,,,,,
27261,5,perfect,360,360,,,,,
46531,4,perfect,828,828,,,,,
30582,4,perfect,371,371,,,,,
83219,3,perfect,934,934,,,,,
64351,4,perfect,773,773,,,,,
35894,4,dropped,0,0,,,,illegal_share_buy,
80887,5,perfect,427,427,,,,,
85852,6,perfect,389,389,,,,,
58260,4,perfect,830,830,,,,,
52510,5,perfect,773,773,,,,,
84040,5,dropped,0,0,,,,cross_player_buy_company,
77089,3,perfect,709,709,,,,,
76388,4,perfect,953,953,,,,,
30574,4,perfect,416,416,,,,,
33197,3,dropped,0,0,,,,illegal_share_buy,
35740,5,perfect,905,905,,,,,
26949,5,perfect,858,858,,,,,
66940,5,perfect,535,535,,,,,
72008,3,perfect,673,673,,,,,
39003,5,perfect,784,784,,,,,
37755,5,dropped,0,0,,,,illegal_share_buy,
26987,5,perfect,983,983,,,,,
63417,4,perfect,451,451,,,,,
39792,4,perfect,858,858,,,,,
42608,4,perfect,490,490,,,,,
42666,4,perfect,508,508,,,,,
85210,4,perfect,323,323,,,,,
48491,6,dropped,0,0,,,,illegal_share_buy,
60798,4,perfect,744,744,,,,,
66579,5,perfect,577,577,,,,,
55859,4,perfect,767,767,,,,,
70621,4,perfect,683,683,,,,,
68466,2,perfect,817,817,,,,,
84211,4,perfect,846,846,,,,,
55298,4,dropped,0,0,,,,illegal_share_buy,
58324,5,dropped,0,0,,,,illegal_share_buy,
82606,4,perfect,395,395,,,,,
42790,4,perfect,891,891,,,,,
70643,4,perfect,790,790,,,,,
44240,4,perfect,617,617,,,,,
69298,4,dropped,0,0,,,,illegal_share_buy,
63550,6,dropped,0,0,,,,illegal_share_buy,
27797,4,perfect,878,878,,,,,
82578,4,perfect,843,843,,,,,
52990,3,perfect,288,288,,,,,
46166,3,perfect,792,792,,,,,
57839,3,perfect,692,692,,,,,
70369,5,perfect,387,387,,,,,
42692,4,perfect,814,814,,,,,
60965,6,perfect,577,577,,,,,
35417,4,dropped,0,0,,,,illegal_share_buy,
49765,5,perfect,884,884,,,,,
84829,4,perfect,613,613,,,,,
80791,4,perfect,211,211,,,,,
66497,4,perfect,952,952,,,,,
26835,4,perfect,395,395,,,,,
55027,5,perfect,571,571,,,,,
79458,5,perfect,503,503,,,,,
42694,4,perfect,430,430,,,,,
37528,4,perfect,848,848,,,,,
66327,4,perfect,441,441,,,,,
29266,3,perfect,744,744,,,,,
26890,3,perfect,795,795,,,,,
38469,4,perfect,473,473,,,,,
85670,3,perfect,831,831,,,,,
53016,5,perfect,490,490,,,,,
61278,5,perfect,809,809,,,,,
39525,3,perfect,727,727,,,,,
29232,4,perfect,335,335,,,,,
58605,4,perfect,358,358,,,,,
82658,4,perfect,508,508,,,,,
42616,4,perfect,741,741,,,,,
80659,4,perfect,500,500,,,,,
70608,4,dropped,0,0,,,,cross_player_buy_company,
42591,4,perfect,497,497,,,,,
81305,4,perfect,476,476,,,,,
82559,4,perfect,353,353,,,,,
55521,4,perfect,818,818,,,,,
67116,2,perfect,888,888,,,,,
57211,3,perfect,692,692,,,,,
48141,4,perfect,687,687,,,,,
56454,6,perfect,938,938,,,,,
70606,4,perfect,839,839,,,,,
50848,4,perfect,371,371,,,,,
57149,3,perfect,729,729,,,,,
51148,3,perfect,784,784,,,,,
42657,4,perfect,415,415,,,,,
81067,6,perfect,498,498,,,,,
66671,4,perfect,842,842,,,,,
79287,5,perfect,450,450,,,,,
76562,6,perfect,928,928,,,,,
29965,5,perfect,578,578,,,,,
42676,4,perfect,428,428,,,,,
50084,4,perfect,939,939,,,,,
38604,4,perfect,754,754,,,,,
44079,4,perfect,750,750,,,,,
84622,3,perfect,433,433,,,,,
81282,4,perfect,510,510,,,,,
82611,4,perfect,857,857,,,,,
36959,6,dropped,0,0,,,,illegal_share_buy,
70655,4,perfect,781,781,,,,,
70682,4,perfect,739,739,,,,,
53342,4,perfect,882,882,,,,,
29727,4,perfect,537,537,,,,,
43863,4,perfect,788,788,,,,,
32240,3,perfect,732,732,,,,,
70646,4,perfect,852,852,,,,,
49216,6,dropped,0,0,,,,illegal_share_buy,
69640,4,perfect,834,834,,,,,
67870,4,perfect,906,906,,,,,
82609,4,perfect,937,937,,,,,
82549,4,perfect,808,808,,,,,
44647,3,perfect,760,760,,,,,
30707,4,dropped,0,0,,,,mh_out_of_turn,
67313,4,perfect,413,413,,,,,
39115,4,perfect,749,749,,,,,
83875,4,perfect,853,853,,,,,
41084,4,dropped,0,0,,,,illegal_share_buy,
59153,4,perfect,849,849,,,,,
78106,4,perfect,922,922,,,,,
70676,4,dropped,0,0,,,,illegal_share_buy,
70702,4,perfect,457,457,,,,,
72886,4,dropped,0,0,,,,illegal_share_buy,
82598,4,perfect,779,779,,,,,
82614,4,perfect,437,437,,,,,
61578,4,perfect,766,766,,,,,
81079,5,dropped,0,0,,,,illegal_share_buy,
66709,5,perfect,840,840,,,,,
29133,4,perfect,348,348,,,,,
53828,5,perfect,335,335,,,,,
53439,4,perfect,603,603,,,,,
81119,4,perfect,842,842,,,,,
67062,6,perfect,525,525,,,,,
45538,4,dropped,0,0,,,,mh_out_of_turn,
42577,4,perfect,797,797,,,,,
88113,4,perfect,419,419,,,,,
42566,4,perfect,789,789,,,,,
67171,3,perfect,738,738,,,,,
72232,3,perfect,721,721,,,,,
69892,6,perfect,864,864,,,,,
63685,4,perfect,996,996,,,,,
31664,4,perfect,417,417,,,,,
52918,6,perfect,747,747,,,,,
44058,4,perfect,805,805,,,,,
64981,5,perfect,833,833,,,,,
42709,4,perfect,698,698,,,,,
44710,3,perfect,396,396,,,,,
42986,4,perfect,887,887,,,,,
29096,5,perfect,881,881,,,,,
85472,4,perfect,366,366,,,,,
27009,4,perfect,932,932,,,,,
58721,6,dropped,0,0,,,,illegal_share_buy,
70287,3,dropped,0,0,,,,illegal_share_buy,
48182,4,dropped,0,0,,,,illegal_share_buy,
48581,3,perfect,785,785,,,,,
26991,5,dropped,0,0,,,,illegal_share_buy,
33672,4,perfect,857,857,,,,,
42688,4,perfect,697,697,,,,,
82574,4,perfect,721,721,,,,,
38781,4,perfect,415,415,,,,,
62385,3,perfect,374,374,,,,,
79484,4,perfect,457,457,,,,,
82032,4,perfect,468,468,,,,,
83276,5,perfect,1003,1003,,,,,
55477,6,perfect,600,600,,,,,
88813,4,perfect,372,372,,,,,
58007,4,perfect,840,840,,,,,
36761,3,perfect,766,766,,,,,
26825,5,perfect,489,489,,,,,
80905,3,perfect,841,841,,,,,
63401,5,perfect,384,384,,,,,
70698,4,perfect,884,884,,,,,
82660,4,perfect,878,878,,,,,
71067,4,perfect,835,835,,,,,
70872,5,dropped,0,0,,,,cross_president_buy_train,
60428,3,perfect,844,844,,,,,
54479,4,perfect,818,818,,,,,
37711,4,perfect,731,731,,,,,
82588,4,perfect,1026,1026,,,,,
42660,4,perfect,984,984,,,,,
82728,4,dropped,0,0,,,,illegal_share_buy,
42617,4,perfect,818,818,,,,,
42663,4,perfect,829,829,,,,,
64545,5,perfect,547,547,,,,,
65471,4,perfect,507,507,,,,,
82575,4,perfect,625,625,,,,,
44721,4,perfect,931,931,,,,,
61966,4,dropped,0,0,,,,cross_president_buy_train,
79710,2,perfect,579,579,,,,,
27598,4,perfect,781,781,,,,,
41277,6,perfect,523,523,,,,,
55331,4,perfect,919,919,,,,,
49889,5,perfect,485,485,,,,,
54713,4,perfect,828,828,,,,,
70662,4,perfect,757,757,,,,,
28076,3,perfect,701,701,,,,,
48610,4,perfect,806,806,,,,,
30286,4,perfect,358,358,,,,,
37513,6,perfect,904,904,,,,,
42619,4,perfect,853,853,,,,,
40862,4,perfect,983,983,,,,,
82655,4,perfect,362,362,,,,,
44077,4,perfect,417,417,,,,,
80364,4,perfect,830,830,,,,,
57332,4,perfect,843,843,,,,,
81100,5,perfect,949,949,,,,,
42572,4,perfect,945,945,,,,,
71150,4,perfect,524,524,,,,,
50143,4,perfect,816,816,,,,,
83278,5,perfect,532,532,,,,,
62606,4,perfect,542,542,,,,,
61302,5,perfect,690,690,,,,,
82620,4,perfect,857,857,,,,,
82661,4,perfect,787,787,,,,,
53290,3,perfect,740,740,,,,,
46246,3,dropped,0,0,,,,illegal_share_buy,
76590,5,perfect,619,619,,,,,
60890,3,perfect,690,690,,,,,
57092,4,perfect,418,418,,,,,
46890,4,dropped,0,0,,,,illegal_share_buy,
57506,4,perfect,439,439,,,,,
66295,3,perfect,692,692,,,,,
70708,4,perfect,834,834,,,,,
38018,5,perfect,853,853,,,,,
64283,4,perfect,867,867,,,,,
48359,4,perfect,831,831,,,,,
56146,5,perfect,480,480,,,,,
52754,3,dropped,0,0,,,,mh_out_of_turn,
55025,5,perfect,709,709,,,,,
36550,5,perfect,423,423,,,,,
49246,4,perfect,794,794,,,,,
66247,4,perfect,437,437,,,,,
80335,6,perfect,494,494,,,,,
70633,4,perfect,861,861,,,,,
42568,4,perfect,382,382,,,,,
28056,5,perfect,894,894,,,,,
54058,2,perfect,689,689,,,,,
82357,4,dropped,0,0,,,,illegal_share_buy,
55458,5,perfect,865,865,,,,,
47643,6,perfect,902,902,,,,,
70661,4,perfect,914,914,,,,,
42654,4,dropped,0,0,,,,illegal_share_buy,
45880,5,perfect,746,746,,,,,
58217,6,cleaning_error,0,0,,,,,Exception: Not a buyable train
41757,3,dropped,0,0,,,,illegal_share_buy,
70647,4,perfect,780,780,,,,,
78203,5,cleaning_error,0,0,,,,,Exception: Not a buyable train
70721,4,perfect,389,389,,,,,
52935,4,perfect,853,853,,,,,
82373,5,perfect,745,745,,,,,
54897,4,perfect,860,860,,,,,
30585,4,dropped,0,0,,,,illegal_share_buy,
51632,4,perfect,343,343,,,,,
57820,3,perfect,753,753,,,,,
79019,4,perfect,827,827,,,,,
85971,4,perfect,748,748,,,,,
62078,4,perfect,513,513,,,,,
84774,6,dropped,0,0,,,,illegal_share_buy,
61953,4,perfect,506,506,,,,,
35666,4,perfect,775,775,,,,,
69383,4,perfect,489,489,,,,,
85949,5,perfect,487,487,,,,,
47061,4,perfect,847,847,,,,,
85835,3,perfect,865,865,,,,,
78146,4,perfect,872,872,,,,,
44318,4,perfect,808,808,,,,,
44067,4,perfect,807,807,,,,,
63999,4,perfect,887,887,,,,,
71730,5,perfect,484,484,,,,,
36830,6,perfect,930,930,,,,,
55825,5,perfect,493,493,,,,,
60888,2,dropped,0,0,,,,illegal_share_buy,
75107,4,perfect,810,810,,,,,
61696,3,perfect,930,930,,,,,
37377,4,perfect,701,701,,,,,
69027,6,perfect,587,587,,,,,
83401,4,dropped,0,0,,,,illegal_share_buy,
65981,4,perfect,467,467,,,,,
59499,4,dropped,0,0,,,,illegal_share_buy,
53436,3,perfect,798,798,,,,,
35654,4,perfect,779,779,,,,,
82125,2,dropped,0,0,,,,illegal_share_buy,
59824,4,perfect,415,415,,,,,
70680,4,perfect,926,926,,,,,
39424,6,perfect,903,903,,,,,
26975,5,perfect,771,771,,,,,
58332,3,perfect,662,662,,,,,
70623,4,perfect,837,837,,,,,
50402,4,perfect,788,788,,,,,
73515,4,perfect,745,745,,,,,
53503,4,perfect,452,452,,,,,
30016,4,perfect,754,754,,,,,
79092,3,perfect,781,781,,,,,
65166,5,perfect,478,478,,,,,
77102,4,dropped,0,0,,,,illegal_share_buy,
82665,4,perfect,811,811,,,,,
81576,3,perfect,875,875,,,,,
30545,4,perfect,374,374,,,,,
85707,4,perfect,482,482,,,,,
39693,4,perfect,237,237,,,,,
70724,4,perfect,861,861,,,,,
42606,4,perfect,362,362,,,,,
32388,3,perfect,805,805,,,,,
58771,4,perfect,352,352,,,,,
70722,4,perfect,458,458,,,,,
47179,4,perfect,862,862,,,,,
72108,4,perfect,535,535,,,,,
78785,4,perfect,453,453,,,,,
28335,5,dropped,0,0,,,,cross_president_buy_train,
42630,4,perfect,392,392,,,,,
54618,4,perfect,927,927,,,,,
42305,4,perfect,807,807,,,,,
82384,4,perfect,846,846,,,,,
72613,4,perfect,386,386,,,,,
27393,4,perfect,411,411,,,,,
64349,5,cleaning_error,0,0,,,,,Exception: Not a buyable train
46713,4,perfect,344,344,,,,,
42629,4,perfect,688,688,,,,,
71302,4,perfect,955,955,,,,,
40074,4,dropped,0,0,,,,other,
27604,5,cleaning_error,0,0,,,,,GameError: NYC cannot lay token - remaining token slots are reserved on 59-1-1 E11
76612,4,perfect,848,848,,,,,
69688,5,perfect,455,455,,,,,
70641,4,perfect,468,468,,,,,
74382,4,perfect,573,573,,,,,
59859,5,perfect,392,392,,,,,
51774,4,perfect,306,306,,,,,
86244,4,perfect,403,403,,,,,
70607,4,perfect,545,545,,,,,
47866,4,perfect,292,292,,,,,
78462,6,perfect,808,808,,,,,
63368,5,perfect,482,482,,,,,
39204,4,perfect,956,956,,,,,
70617,4,perfect,376,376,,,,,
53485,4,perfect,771,771,,,,,
57009,4,perfect,907,907,,,,,
60239,6,dropped,0,0,,,,illegal_share_buy,
26857,4,perfect,808,808,,,,,
85170,5,dropped,0,0,,,,illegal_share_buy,
80350,4,perfect,435,435,,,,,
70740,4,perfect,410,410,,,,,
79335,3,perfect,753,753,,,,,
36642,4,perfect,855,855,,,,,
79023,4,perfect,412,412,,,,,
62311,6,perfect,815,815,,,,,
26915,4,dropped,0,0,,,,illegal_share_buy,
36727,4,perfect,522,522,,,,,
54481,5,perfect,809,809,,,,,
70701,4,perfect,387,387,,,,,
83480,5,dropped,0,0,,,,cross_president_buy_train,
63457,4,perfect,713,713,,,,,
50165,3,perfect,677,677,,,,,
70738,4,dropped,0,0,,,,illegal_share_buy,
27402,4,perfect,408,408,,,,,
64799,4,perfect,724,724,,,,,
81332,4,perfect,534,534,,,,,
36594,4,perfect,437,437,,,,,
42983,3,perfect,946,946,,,,,
40241,5,dropped,0,0,,,,illegal_share_buy,
70695,4,perfect,523,523,,,,,
27225,4,perfect,760,760,,,,,
60631,5,perfect,966,966,,,,,
39035,5,dropped,0,0,,,,mh_out_of_turn,
51539,3,perfect,781,781,,,,,
82770,4,perfect,354,354,,,,,
52041,4,perfect,894,894,,,,,
46032,4,perfect,793,793,,,,,
38206,4,perfect,804,804,,,,,
42613,4,perfect,896,896,,,,,
57849,4,perfect,756,756,,,,,
68245,6,dropped,0,0,,,,illegal_share_buy,
88473,4,perfect,853,853,,,,,
78644,6,dropped,0,0,,,,illegal_share_buy,
55967,6,perfect,1011,1011,,,,,
60026,3,perfect,763,763,,,,,
40930,4,dropped,0,0,,,,illegal_share_buy,
83818,5,perfect,928,928,,,,,
70654,4,perfect,1020,1020,,,,,
31850,4,perfect,455,455,,,,,
42648,4,perfect,755,755,,,,,
84560,5,perfect,529,529,,,,,
50238,4,perfect,490,490,,,,,
27687,5,dropped,0,0,,,,illegal_share_buy,
82088,4,perfect,875,875,,,,,
30939,4,perfect,410,410,,,,,
67623,5,perfect,810,810,,,,,
82635,4,perfect,438,438,,,,,
42646,4,perfect,622,622,,,,,
70650,4,perfect,485,485,,,,,
73482,5,dropped,0,0,,,,mh_out_of_turn,
52017,3,dropped,0,0,,,,other,
60305,4,perfect,318,318,,,,,
36701,5,perfect,872,872,,,,,
63587,4,perfect,411,411,,,,,
40839,5,perfect,988,988,,,,,
27322,3,perfect,575,575,,,,,
57953,4,dropped,0,0,,,,illegal_share_buy,
42713,4,perfect,842,842,,,,,
81664,4,perfect,745,745,,,,,
42621,4,perfect,843,843,,,,,
26929,4,perfect,782,782,,,,,
29961,4,perfect,834,834,,,,,
31490,5,perfect,891,891,,,,,
82653,4,perfect,436,436,,,,,
42639,4,perfect,396,396,,,,,
68779,4,perfect,417,417,,,,,
50385,4,perfect,532,532,,,,,
36870,3,dropped,0,0,,,,illegal_share_buy,
72704,5,perfect,351,351,,,,,
75240,4,perfect,890,890,,,,,
77513,3,perfect,935,935,,,,,
51841,4,perfect,750,750,,,,,
50839,4,perfect,716,716,,,,,
63880,5,perfect,637,637,,,,,
57948,5,perfect,858,858,,,,,
30912,4,perfect,510,510,,,,,
63845,3,perfect,782,782,,,,,
38646,3,perfect,764,764,,,,,
70671,4,perfect,615,615,,,,,
